ASV	HOUSE-01	HOUSE-02	HOUSE-03	HOUSE-04	HOUSE-05	HOUSE-06	HOUSE-07	HOUSE-08	HOUSE-09	HOUSE-10	HOUSE-11	HOUSE-12	HOUSE-13	HOUSE-14	HOUSE-15	HOUSE-16	HOUSE-17	HOUSE-18	HOUSE-19	HOUSE-20	HOUSE-21	HOUSE-22	HOUSE-23	HOUSE-24	HOUSE-25	HOUSE-26	HOUSE-27	HOUSE-28	HOUSE-29	HOUSE-30	HOUSE-31	HOUSE-32	HOUSE-33	HOUSE-34	HOUSE-35	HOUSE-36	HOUSE-37	HOUSE-38	HOUSE-39	HOUSE-40	HOUSE-41	HOUSE-42	HOUSE-43	HOUSE-44	HOUSE-45	HOUSE-46	HOUSE-47	HOUSE-48	HOUSE-49	HOUSE-50	HOUSE-51	HOUSE-52	Radis-F1	Radis-F2	Radis-F3	Radis-F4	Radis-T1	Radis-T2	Radis-T3	Radis-T4	SynCom-Radis-1	SynCom-Radis-2	SynCom-Radis-3	TnegEXT-P01-A01	TnegEXT-P01-E12	TnegEXT-P01-F12	TnegEXT-P02-A01	TnegEXT-P02-F07	TnegPCR-P01	TnegPCR-P02	TposPCR-P01	TposPCR-P02	V1S1-D1	V1S1-D2	V1S1-D3	V1S1-P	V1S1-T1	V1S1-T2	V1S1-T3	V1S2-P	V1S2-T1	V1S2-T2	V1S2-T3	V2S1-D1	V2S1-D2	V2S1-D3	V2S1-P	V2S1-T1	V2S1-T2	V2S1-T3	V2S2-P	V2S2-T1	V2S2-T2	V2S2-T3	V3S1-D1	V3S1-D2	V3S1-D3	V3S1-P	V3S1-T1	V3S1-T2	V3S1-T3	V3S2-P	V3S2-T1	V3S2-T2	V3S2-T3	V4S1-D1	V4S1-D2	V4S1-D3	V4S1-P	V4S1-T1	V4S1-T2	V4S1-T3	V4S2-P	V4S2-T1	V4S2-T2	V4S2-T3	V5S1-D1	V5S1-D2	V5S1-D3	V5S1-P	V5S1-T1	V5S1-T2	V5S1-T3	V5S2-P	V5S2-T1	V5S2-T2	V5S2-T3	V6S1-D1	V6S1-D2	V6S1-D3	V6S1-P	V6S1-T1	V6S1-T2	V6S1-T3	V6S2-P	V6S2-T1	V6S2-T2	V6S2-T3	V7S1-D1	V7S1-D2	V7S1-D3	V7S1-P	V7S1-T1	V7S1-T2	V7S1-T3	V7S2-P	V7S2-T1	V7S2-T2	V7S2-T3	V8S1-D1	V8S1-D2	V8S1-D3	V8S1-P	V8S1-T1	V8S1-T2	V8S1-T3	V8S2-P	V8S2-T1	V8S2-T2	V8S2-T3
b6d82aba922565d5f5d65e1f7ee61745	0	0	154	79	0	133	1262	508	0	367	449	653	0	0	746	140	0	114	0	237	0	64	0	0	0	0	81	0	0	0	46	0	0	0	0	0	0	109	0	0	83	0	292	113	702	169	111	60	0	0	0	186	1801	2189	2428	2762	111	0	102	0	756	796	447	0	0	0	0	0	0	0	0	0	68	0	0	0	0	143	0	0	0	71	0	0	317	0	0	0	146	0	0	0	0	0	0	0	0	0	88	0	43	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	55	0	0	0	0	0	0	0	0	0	179	741	134	0	0	0	0	0	0	0	0	82	0	64	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
f42fce2c183220e1926f415acc2b08a4	0	8	137	31	133	234	222	603	32	221	191	243	0	50	210	74	54	35	104	118	182	185	174	49	0	175	330	83	19	3	64	43	0	10	18	738	201	354	117	240	307	378	983	370	3875	941	1356	511	0	372	1807	995	87	8	67	89	81	0	0	69	0	7	6	0	0	0	111	0	0	0	0	0	0	0	162	0	10	0	4	0	0	6	9	18	0	0	0	0	11	0	0	0	0	0	0	83	32	0	100	29	65	0	4	6	8	0	11	0	0	0	0	0	0	9	0	0	32	0	0	0	0	11	6	0	3	0	3	0	0	211	2	0	7	0	0	0	16	4	95	180	0	0	0	0	5	0	0	9	0	0	0	130	0	30	40	60	0	7	4	8
cd61da468f291ccf2b8ea7b7ed2ff343	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	15	16	15	2	0	0	22	91	0	0	0	0	284	36	73	128	0	0	0	0	0	40	0	30	0	0	0	0	0	0	0	0	0	0	0	20	6	0	0	58	1207	951	1541	0	0	0	0	0	59	0	171	94	640	166	0	0	0	0	51	0	5	54	130	132	802	0	0	0	32	15	0	0	13	40	105	0	0	0	0	0	0	14	71	6	68	332	0	0	0	0	0	0	0	0	5	71	85	35	21	0	0	0	0	0	4	7598	91	438	78	0	0	111	146	24	0	0	0	704	1659	417
36fd32226e14333d400809aaaa6575c3	656	89	170	19	46	172	52	124	146	225	562	69	214	0	252	36	55	27	0	218	0	13	22	119	0	65	89	118	27	0	38	29	0	0	0	0	160	161	8	11	56	52	20	0	40	0	0	126	0	26	0	0	0	0	18	13	19	55	38	16	0	0	0	4	690	1498	197	1313	0	0	0	0	96	53	280	0	0	0	0	0	41	80	1334	56	0	17	0	0	0	0	0	91	94	25	312	696	424	0	22	0	0	0	0	0	0	154	0	62	0	0	0	0	0	19	26	58	79	346	403	0	0	0	0	9	110	54	39	151	75	988	16	0	0	0	0	5	5	0	0	1508	669	0	0	0	0	0	0	0	5	556	756	294	0	16	0	9	0	26	13	0
9ad304a40905753b198658aa56a91e60	0	0	0	0	0	0	0	0	0	0	0	0	0	5827	64	0	0	25	0	0	0	97	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311	820	324	1022	0	0	0	0	87	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	426	332	2647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	1735	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	136	0	1996	0	373	0	0	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f46e74cc254b5a8cdb5f8d5b9357ca0d	0	0	17	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	20	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	36	41	79	0	0	0	51	238	0	55	23	199	0	0	0	0	99	0	32	74	6	0	0	109	145	0	0	0	0	0	0	0	4	0	9	0	4	0	0	443	95	187	114	16	0	0	44	13	25	28	1209	1074	138	71	0	0	0	0	24	16	32	133	90	67	62	124	0	0	172	5	0	9	841	20	185	34	0	0	0	3	41	72	1588	11	50	331	37	0	0	0	6310	0	0	0	0	50	64	59	0	0	0	4	9	0	0	0	21	140	32	0	40	0	157	40	34	54	8	883	338	119
2d36a57cf1bb874dcdcdc41c24ee1805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9346	6799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fae9c8bc360157ae7aa2f134a336d0a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	158	147	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	53	27	14446	0	0	0
2e08645fd115b6d6afe5a8a9d561593c	206	21	44	5	13	43	338	0	21	37	32	17	679	50	0	0	468	129	14	43	353	0	9	28	130	138	11	63	17	0	29	15	0	0	0	2	0	185	0	10	35	28	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	17	5	0	0	0	916	97	0	386	862	0	0	0	0	65	29	447	0	0	0	0	0	0	0	0	108	0	74	0	0	0	0	0	0	0	0	940	959	195	0	0	0	0	0	0	0	0	44	7	0	0	0	0	0	0	4	0	3	173	81	408	0	0	6	0	7	0	0	3	225	50	211	0	0	0	0	0	0	0	9	784	1014	400	0	0	0	0	3	0	0	0	1751	1115	211	0	0	0	0	0	0	0	0
b8fe600476c530d38dc5d7f3a450cfae	563	15	101	34	126	290	22	663	0	710	120	588	112	107	545	138	78	37	124	108	404	311	184	21	70	234	272	126	44	0	56	28	20	3	12	41	0	10	32	68	81	36	547	2255	251	379	1122	153	0	0	177	227	77	8	57	105	124	56	74	101	26	33	14	0	0	0	0	0	0	0	0	0	0	6	0	0	17	41	0	0	6	32	46	0	0	0	0	0	0	0	0	4	8	3	0	0	0	0	190	49	120	0	22	24	17	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	8	48	5	0	14	48	17	0	0	0	5	47	7	0	0	0	25	8	0	0	0	0	9	11	11	0	5	35	14	0	0	0	0	82	149	129	0	18	14	15
286a94d4351ef777c8384f03ba874b3a	235	113	512	141	414	1342	440	329	17	702	523	1136	717	168	1479	122	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	392	90	85	56	394	56	31	144	62	63	2720	0	0	31	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	22	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85c9bd5b33acc54b1bc676d7b84d155b	109	0	382	631	958	466	238	285	0	115	178	468	65	157	744	839	192	443	578	542	245	289	514	0	97	543	110	395	193	146	485	421	0	0	0	0	53	0	0	0	0	73	0	0	0	0	0	54	0	0	0	25	0	0	0	0	145	58	90	71	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	39	0	56	0	0	0	0	0	0	0	0	0	0	0	0	91	60	0	0	0	0	0
875ffd0e7ef841976d4e29a1d467465f	0	0	125	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	10573	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9e18001d86e004fb914f5c91ab709c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a59945f9d0e60ecbeb7f551b02f6e185	194	0	151	14	60	370	0	464	109	234	34	207	0	0	63	84	67	116	267	202	195	393	206	0	0	429	618	80	95	0	240	37	25	0	12	0	0	24	65	89	58	123	172	355	176	109	312	183	0	79	179	0	70	21	60	76	289	162	135	138	10	5	0	4	262	0	0	0	0	0	0	0	0	0	0	0	35	0	22	0	14	17	39	21	0	0	0	0	42	0	0	21	24	22	0	0	0	0	201	45	88	0	29	25	0	0	0	0	0	0	0	0	0	0	198	8	0	0	0	0	14	48	9	0	9	33	0	0	0	0	0	0	0	0	0	0	42	0	119	0	0	0	0	0	9	0	0	31	0	0	0	0	0	133	98	132	0	18	58	0
16bee12a45afc04d9e0762e3a9821c9e	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	69	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	288	171	244	0	0	0	0	269	158	211	0	241	168	374	0	0	56	0	0	0	0	0	0	0	0	142	120	194	183	174	0	351	277	169	236	346	0	0	0	70	0	0	0	287	187	176	261	0	123	0	0	0	349	0	109	256	202	261	0	0	0	0	0	0	94	0	218	347	307	0	0	89	0	0	0	0	0	116	133	0	0	81	0	194
205b419fe116e41fadc024f224b081e2	191	0	59	0	31	168	0	384	0	102	83	126	321	56	370	0	0	53	0	22	0	117	28	0	0	73	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	95	58	69	80	70	116	0	0	0	471	857	815	752	1035	77	0	42	22	330	461	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	27	0	67	42	0	0	0	0	0	37	0	0	0	0	29	21	0	0	0	0	38	26	0	0	0	0	0	0	0	0	0	0	175	28	67	0	0	0	77	0	0	0	27	0	36	0	0	0	0	0	0	0	0	0	0	35	14	52	0	0
5c43d83e4a3b0cbc8f1c829b1cd340e6	0	0	13	10	0	0	0	171	20	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	38	308	1310	728	741	3340	1707	17	26	0	9	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9796f17064409a1fa8e454e51af2dc12	321	10	53	13	95	138	166	62	10	242	54	70	40	37	306	9	0	65	0	0	0	47	35	13	47	63	77	0	6	0	4	28	0	15	38	2881	102	203	83	118	298	612	36	36	12	134	59	28	0	50	94	0	24	0	11	16	85	38	37	61	27	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	8	0	38	15	8	0	0	0	0	0	0	0	0	7	30	8	0	60	0	0	39	28	37	0	24	29	17	0	0	0	0	33	6	12	0	6	61	60	0	0	0	0	22	31	12	0	21	10	11	45	0	0	0	0	21	0	9	18	39	30	0	0	0	0	15	6	16	0	0	33	14	0	0	0	0	78	55	58	0	28	37	23
2909348242b4ee403fe74b76d78bde87	164	38	132	385	870	289	1024	294	0	73	859	138	330	679	612	794	0	96	115	73	0	0	70	0	0	0	0	90	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	50	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	72	0	0	0	104	0	0	0	0
e2084934a977b1069ae7754efb332b1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	20	4	179	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5539	0	118	331	414	0	0	0	0
20f64c7fa4955e2405d1c7ed54a2e723	0	0	0	0	0	0	0	260	0	0	0	94	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	1111	1593	1079	1410	0	0	0	0	227	291	186	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646b19ef8bd4548d12689fd9e58adb82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904	0	0	0	876	0	0	0	0	0	0	0	0	1873	0	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679	0	0	0	0
e5ca2e884e0fb15d289ae75bf56d4408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	3	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	7	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	52	57	212	459	127	238	35	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	532	213	741	0	0	9	0	15	154	73	0	87	329	134	0	0	0	0	0	5	0	0	0	0	182	282	0	0	0	0	59	43	0	0	78	78	0	77	111	11	0	0	0	0	0	86	20	0	0	0	0	0	0	0	0	0	51	0	0	0	74	0	0	0	0	0	0	183	0	0	0	0	0	0	13	11	0	347	859	240
aadab8ce7a01f72f13f4263927d8bb01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcfb6c69524211066809b6f4fae377b9	0	0	134	0	120	0	0	150	0	0	0	0	0	0	140	224	0	261	278	162	0	141	296	0	0	149	214	221	154	141	275	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	272	0	0	0	204	0	0	0	0	250	0	137	0	512	290	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	185	164	0	0	0	0
e70c1e2c692a63fa2726df195af133c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5538	0	0	0	25	384	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	17	17	5	0	0	0	0
b466bf8b0d7c95c9544178d269a5bbba	0	0	91	0	0	0	0	47	0	0	0	0	0	0	46	77	0	14	67	26	515	111	18	14	64	15	66	64	58	0	65	16	0	0	0	0	0	86	18	18	57	79	13	0	0	0	0	10	0	12	17	0	0	0	14	0	31	24	52	9	11	30	49	14	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	14	0	0	0	0	0	0	0	17	38	0	0	0	0	0	53	0	0	152	148	106	0	27	0	0	2094	0	0	0	16	0	34	0	0	12	17	0	0	0	0	20	17	0	0	0	103	0	0	0	0	0	0	17	0	0	0	15	0	0	0	143	0	10	12	309	0	0	20	0	0	0	0	0	150	155	116	0	120	0	0
608ee12962b86dc540cd8a2f0247040e	0	414	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	130	0	0	275	0	0	0	0	0	0	0	0	0	230	0	0	0	0	242	398	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	171	98	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	450	0	372	0	0	0	0	0	0	0	0	245	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	127	371	0	0	0	0	0	0	0	0	0	0	147
87a064b3f8daff8a08a02c2845da4279	0	0	38	2	0	0	4	180	0	0	0	27	0	21	0	106	16	157	228	191	349	639	168	78	0	375	616	136	69	13	223	77	0	34	0	0	0	44	25	0	0	0	22	24	45	0	20	0	0	0	0	0	10	0	13	11	52	16	48	24	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	99	14	0	5	15	18	0	0	0	0	0	15	16	0	8	17	0	0	0	0	0	36	19	20	0	19	24	23	0	0	0	0	5	8	30	0	0	40	0	0	0	0	0	23	54	20	0	13	37	0	0	0	0	0	75	30	0	0	21	44	0	0	0	128	0	8	0	13	0	0	31	6	0	0	0	0	30	74	55	0	42	41	4
4b972a0a28bc7bc835597f5627f8cbb0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	17	0	0	0	43	19	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	75	23	0	48	51	78	0	0	0	0	49	91	67	0	32	39	74	0	0	0	0	157	46	93	0	49	53	32	0	0	0	0	23	41	80	0	83	416	84	0	0	0	0	203	559	101	0	46	126	20	0	0	0	10	63	92	0	0	53	84	37	0	0	470	0	32	21	56	0	5	83	19	0	0	0	0	252	254	246	0	126	172	65
762c56a996244b82b633bded32dba4cd	283	0	0	0	22	0	0	16	0	62	0	0	0	0	0	0	24	31	27	32	43	26	40	49	87	283	138	40	0	7	7	0	0	0	0	0	0	0	0	0	0	0	18	12	0	7	9	0	0	0	10	0	48	0	33	65	344	444	375	412	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	16	0	7	23	29	0	0	0	0	7	53	70	0	0	11	0	0	0	0	0	111	15	78	0	48	39	18	0	0	187	0	17	28	15	0	0	36	4	0	0	0	0	11	48	0	0	0	6	0	0	10	0	12	60	114	0	0	18	67	0	0	0	0	0	0	10	20	0	0	43	6	0	0	0	0	118	130	126	0	59	37	0
1aa45895a455d8bb3e141b381f3a0514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3261	0	27	39	40	0	0	0	0
68df264ac531df8535f3f7bc96520d4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2630	0	0	0	0	0	0	0	0	0	0	1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f119683cfb15ea189ed0ef2401369ce7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2916	0	0	0	1533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e797429a94aae4b45c7811438c2d35b4	0	6	0	0	0	0	0	0	0	67	0	0	8	57	36	0	0	45	0	0	0	0	0	21	21	33	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	136	27	834	13	32	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	63	19	0	0	0	0	0	0	0	0	0	0	0	0	69	295	800	467	0	0	0	43	0	0	7	0	0	0	0	0	10	0	0	0	0	18	0	25	27	181	7	0	0	0	0	14	0	19	0	13	0	16	0	0	0	0	245	196	92	0	19	0	0	0	0	0	111	0	0	0	90	64	95	0	0	0	0
